Name                  Team  Pos  Alt  Age  Height  Weight  POT  CON  GRE  SH   PL   ST   CH   PO   HI   SK   EN   PE   FA   LE   SR   FI   IN   OF   DF   OA
Artemi Panarin        CBS   LW   RW   30   5'11    170     53   50   120  83   80   83   69   76   60   83   56   80   74   68   74   35   70   82   68   73
Nikolai Prokhorkin    RFA   LW   C    28   6'3     190     58   50   120  76   75   78   69   77   67   78   70   70   74   57   67   76   79   76   71   72
Klim Kostin           VGK   LW   C    22   6'3     212     54   50   120  76   74   75   75   75   73   74   76   65   75   57   70   75   70   75   74   72
Alexander Radulov     VAN   LW   RW   35   6'1     205     52   50   120  76   77   81   73   71   65   77   63   74   65   63   82   27   85   78   69   72
Roman Badanin         CHA   LW   -    22   5'11    165     53   50   120  73   73   73   67   71   52   74   73   81   73   64   73   40   89   73   63   71
Nikolai Kulemin       UFA   LW   C    35   6'1     225     55   50   120  70   67   73   75   75   70   75   69   82   63   55   75   34   84   70   73   71
Nail Yakupov          UFA   LW   RW   28   5'11    195     56   50   120  77   75   76   59   71   57   78   71   77   78   64   68   77   79   76   62   71
Ivan Telegin          UFA   LW   C    30   6'2     195     55   50   120  69   69   73   74   74   64   74   73   80   68   61   75   62   85   70   70   71
Grigori Denisenko     HAR   LW   RW   21   5'11    165     52   50   120  77   76   76   73   74   58   75   77   91   75   50   43   76   75   76   68   71
Mikhail Grigorenko    UFA   LW   C    27   6'3     209     56   50   120  62   75   60   55   69   76   74   54   90   65   63   76   75   79   65   66   69
Denis Parshin         UFA   LW   C    36   5'10    165     58   50   120  72   72   78   63   63   55   78   82   78   59   59   53   26   73   74   60   69
Sergei Shirokov       UFA   LW   RW   36   5'10    195     58   50   120  75   74   77   65   63   56   78   49   78   58   62   62   22   76   75   61   68
Iakov Trenin          HAR   LW   C    25   6'2     201     56   50   120  54   54   76   58   74   75   70   72   78   66   55   76   75   73   61   69   68
Dmitri Sokolov        IOW   LW   C    24   5'11    221     51   50   120  71   71   71   68   68   42   70   72   80   70   47   73   72   78   71   59   68
Danil Zinoviev        MIL   LW   RW   21   6'1     176     53   50   120  73   73   73   61   66   59   73   75   83   72   48   45   76   73   73   62   68
Anton Burdasov        UFA   LW   RW   30   6'3     202     56   50   120  73   65   75   67   70   62   75   61   72   55   57   75   37   84   71   66   68
Vitali Abramov        CLE   LW   RW   23   5'9     171     57   50   120  57   74   52   67   72   53   63   66   73   76   54   72   91   70   61   64   67
Sergei Plotnikov      UFA   LW   RW   31   6'2     205     54   50   120  60   58   63   71   71   71   65   72   68   57   64   74   34   79   60   71   67
Dmitri Kagarlitsky    UFA   LW   C    32   5'9     163     52   50   120  68   74   75   61   62   55   75   62   86   54   63   57   32   65   72   59   67
Danil Bashkirov       UTI   LW   RW   20   6'2     168     56   50   120  76   59   76   76   42   70   58   76   88   75   47   40   70   78   70   62   67
Sergei Tolchinsky     UFA   LW   RW   27   5'8     170     56   50   120  58   61   64   58   62   54   77   73   83   66   62   58   65   82   61   58   66
Radel Fazleyev        UFA   LW   C    26   6'1     176     52   50   120  51   58   62   57   56   62   71   71   85   71   53   74   71   76   57   58   66
Mikhail Maltsev       CHA   LW   RW   24   6'3     198     55   50   120  72   53   63   57   50   70   74   58   79   76   49   68   75   76   62   59   66
Mikhail Bitsadze      DAL   LW   C    22   5'11    167     53   50   120  72   73   73   62   60   52   75   65   79   74   47   40   65   77   72   58   66
Maxim Rasseikin       UFA   LW   C    24   6'1     180     51   50   120  53   69   48   54   68   63   75   54   88   70   56   72   71   77   56   61   66
Ivan Chekhovich       RKF   LW   C    23   5'10    177     53   50   120  57   59   66   56   59   53   73   66   82   73   48   75   59   78   60   56   66
Alexander Volkov      WIL   LW   RW   24   6'1     191     55   50   120  53   52   71   59   63   69   75   63   75   74   50   75   77   72   58   63   66
Igor Sokolov          HER   LW   RW   21   6'3     224     54   50   120  52   50   66   61   75   75   71   56   71   62   50   67   75   74   56   70   65
Bogdan Yakimov        UFA   LW   C    27   6'5     232     55   50   120  53   67   65   57   73   52   64   52   84   67   55   75   77   79   61   60   65
Maxim Ovinko          MAN   LW   -    21   6'1     200     53   50   120  63   54   63   71   44   44   72   67   85   68   54   56   40   67   60   53   64
Denis Miller          SPR   LW   RW   22   5'10    174     53   50   120  53   76   73   65   73   51   56   55   80   74   48   40   72   71   67   63   64
Daniil Gutik          TOM   LW   C    20   6'3     179     53   50   120  64   63   74   53   51   51   73   60   85   69   51   53   40   71   67   51   64
Vladimir Bobylyov     UFA   LW   RW   25   6'2     202     54   50   120  53   52   70   60   63   50   66   56   75   63   51   74   73   78   58   57   63
Kirill Pilipenko      COE   LW   RW   25   5'11    183     56   50   120  61   62   60   58   62   54   68   43   88   77   48   50   77   77   61   58   63
Egor Afanasiev        SAR   LW   RW   21   6'3     189     55   50   120  66   59   60   56   57   60   57   66   89   73   46   40   76   73   61   57   63
Yaroslav Alexeev      SJB   LW   RW   23   5'9     158     53   50   120  73   56   50   53   55   52   65   55   89   74   48   40   75   70   59   53   62
Kirill Voronin        UFA   LW   RW   28   5'10    163     53   50   120  64   60   58   55   54   52   58   64   78   70   56   48   53   79   60   53   62
Yaroslav Kosov        UFA   LW   RW   28   6'3     220     59   50   120  51   49   64   54   50   58   56   61   72   69   52   63   69   78   54   54   61
Vladislav Kara        Juni  LW   C    24   6'1     187     59   50   120  52   52   52   54   56   52   60   71   88   60   49   47   34   78   52   54   61
Saveli Kuvardin       Juni  LW   -    20   6'0     170     55   50   120  52   59   68   50   51   44   73   70   81   40   54   50   47   82   59   48   61
Kiril Gusev           Draf  LW   C    17   6'1     192     52   50   120  50   75   64   46   49   40   65   64   83   38   67   62   15   69   63   45   61
Anton Shenfeld        UFA   LW   C    28   5'9     168     53   50   120  57   61   61   53   51   52   59   64   81   56   54   50   32   75   59   52   61
Daniil Gushchin       Juni  LW   C    20   5'8     173     55   50   120  65   56   56   60   54   52   72   57   89   35   51   35   27   62   59   55   60
Roman Chernov         Draf  LW   C    17   6'0     203     53   50   120  55   53   54   50   48   46   67   65   64   38   69   60   14   94   54   48   59
Fila Nikolayev        UTI   LW   C    21   5'11    162     53   50   120  54   72   48   40   40   44   63   61   86   59   59   40   40   70   58   41   59
Egor Chizhikov        PRO   LW   RW   20   6'0     175     56   50   120  66   63   60   47   50   45   69   64   70   51   45   32   31   71   63   47   59
Sergei Kozyrev        Draf  LW   C    21   6'1     185     53   50   120  56   47   51   39   41   47   63   67   85   28   53   53   15   88   51   42   56
Mikhail Kalavinsky    Juni  LW   -    18   5'11    191     55   50   120  48   39   47   52   50   39   58   62   91   40   55   37   25   69   44   47   56
Maxim Lazarev         HER   LW   RW   26   5'10    154     53   50   120  60   46   40   55   40   52   40   50   89   64   45   44   74   79   48   49   56
Knut Stalin           Juni  LW   C    19   6'4     198     53   50   120  55   54   51   46   45   51   53   62   71   28   51   58   15   69   53   47   56
Ivan Muranov          STO   LW   RW   22   6'3     183     54   50   120  40   44   44   57   47   64   43   49   70   63   51   53   64   74   42   56   56
Alexander Polunin     Draf  LW   RW   24   5'8     161     56   50   120  55   54   56   40   41   34   57   38   74   53   52   39   37   75   55   38   54
Mark Ryabchenko       Draf  LW   -    18   6'0     182     53   50   120  44   50   41   46   45   44   50   53   61   39   56   55   13   83   45   45   53
Kabok Butyrsky        Draf  LW   RW   19   6'4     197     54   50   120  45   45   42   38   40   52   37   64   39   32   57   66   32   81   44   43   52
Aleksander Yatsky     Draf  LW   C    19   6'1     191     53   50   120  56   57   54   32   34   36   49   43   62   28   55   54   10   58   55   34   52
Andrej Balmin         Draf  LW   C    18   5'10    177     53   50   120  48   29   40   34   28   25   54   51   78   32   56   37   14   69   39   29   49
Andrei Dolgonsov      Draf  LW   RW   20   6'1     198     53   50   120  36   27   36   26   25   28   52   56   64   27   44   39   18   68   33   26   45
Nikita Filatov        TEX   LW   RW   31   6'0     190     58   50   120  35   33   41   24   34   35   37   34   29   17   14   22   10   73   36   31   38
Andrei Vasilevski     TBL   G    -    27   6'3     210     59   50   120  79   79   79   81   80   80   81   81   78   80   73   76   37   78   79   80   78
Sergei Bobrovsky      CAL   G    -    33   6'2     182     59   50   120  79   79   79   79   79   79   79   72   78   79   63   74   14   45   79   79   76
Semyon Varlamov       COL   G    -    34   6'2     209     58   50   120  79   79   79   79   79   79   79   73   77   78   66   77   27   77   79   79   76
Ilya Sorokin          LAK   G    -    26   6'2     167     57   50   120  77   77   77   77   77   77   78   77   76   79   58   63   40   79   77   77   74
Igor Shesterkin       NYR   G    -    26   6'1     187     56   50   120  76   77   77   78   78   76   76   77   74   77   55   69   40   84   76   77   74
Alexander Georgiev    NYR   G    -    26   6'1     176     56   50   120  76   76   76   76   76   75   76   76   75   77   57   73   40   76   76   75   74
Ilya Samsonov         WAS   G    -    25   6'4     203     54   50   120  75   75   75   75   75   75   75   84   76   75   55   64   40   73   75   75   73
Maxim Zhukov          CHW   G    -    22   6'3     187     51   50   120  71   73   71   73   73   73   72   71   77   69   50   71   40   78   71   73   71
Konstantin Barulin    UFA   G    -    37   6'2     200     54   50   120  73   74   73   74   73   73   74   62   77   72   58   58   32   79   73   73   71
Daniil Tarasov        CBS   G    -    23   6'4     180     53   50   120  73   73   73   75   73   75   73   73   75   73   48   48   41   79   73   74   70
Kirill Ustimenko      BEL   G    -    23   6'3     187     59   50   120  70   70   70   70   70   70   70   68   74   61   48   70   40   70   70   70   69
Konstantin Volkov     UFA   G    -    24   6'3     211     56   50   120  68   68   66   68   66   67   66   57   75   66   45   67   40   77   67   67   67
Ivan Fedotov          LHV   G    -    25   6'6     191     56   50   120  67   67   68   67   68   68   67   70   77   45   48   67   31   85   67   67   67
Anton Khudobin        UFA   G    -    35   5'11    203     53   50   120  72   71   70   66   72   69   57   39   68   61   46   61   31   79   71   69   65
Yaroslav Askarov      Juni  G    -    19   6'2     157     55   50   120  49   66   54   65   56   61   70   60   90   40   57   49   15   79   56   60   62
Andrey Makarov        UFA   G    -    29   6'1     178     58   50   120  60   58   61   63   60   61   61   42   75   61   54   54   34   73   59   61   62
Vitali Lopukhov       Draf  G    -    19   6'1     198     58   50   120  53   57   58   56   54   52   64   66   74   30   65   62   19   73   56   54   61
Mikhail Berdin        Juni  G    -    24   6'2     163     56   50   120  52   56   53   60   52   54   53   53   76   54   50   46   32   76   53   55   59
Sergey Voroshilov     Draf  G    -    20   6'1     190     58   50   120  51   45   52   51   50   46   66   68   67   37   61   46   14   94   49   49   57
Viktor Vezirov        Draf  G    -    17   6'0     182     58   50   120  52   56   52   40   39   44   57   57   86   33   53   56   12   78   53   41   56
Ravil Chekhol         Draf  G    -    18   6'2     193     58   50   120  42   39   43   56   52   55   57   55   81   24   53   57   12   69   41   54   56
Ivan Prosvetov        Draf  G    -    23   6'4     162     58   50   120  50   55   56   52   53   55   53   32   75   57   45   38   21   71   53   53   56
Dmitri Gorshkov       Draf  G    -    17   6'6     219     58   50   120  54   54   53   47   42   40   54   58   68   29   51   63   11   54   53   43   56
Slava Moujoukin       Draf  G    -    21   6'1     177     58   50   120  45   47   46   48   48   44   49   62   78   20   61   52   17   70   46   46   55
Ivan Nalimov          UFA   G    -    28   6'5     211     50   50   120  48   52   49   48   47   48   51   63   73   42   50   42   37   82   49   47   55
Alexander Samoilov    Draf  G    -    25   6'2     178     53   50   120  49   46   48   48   51   45   45   49   75   51   49   48   36   76   47   48   55
Georgi Kuznetsov      Draf  G    -    24   6'2     180     58   50   120  41   45   46   41   41   41   42   41   75   56   40   38   24   77   44   41   51
Andrei Utyugov        Draf  G    -    21   5'10    183     58   50   120  39   41   50   44   45   39   55   53   52   36   52   37   13   83   43   42   51
Mikhail Sergachev     WPG   D    -    23   6'3     215     58   50   120  76   74   78   82   80   77   82   85   70   86   64   74   68   76   76   79   77
Ivan Provorov         PHI   D    -    25   6'0     203     58   50   120  80   77   81   77   80   77   82   65   79   89   67   80   89   84   79   78   77
Dmitri Orlov          WAS   D    -    30   5'11    212     58   50   120  79   78   78   78   78   72   78   70   79   79   60   76   60   73   78   76   75
Nikita Zadorov        BOS   D    -    27   6'5     230     57   50   120  76   72   72   78   78   79   79   81   65   78   54   77   79   78   73   78   74
Daniil Chayka         BUF   D    -    19   6'2     187     58   50   120  67   71   72   81   82   81   83   79   88   61   54   52   39   82   70   81   73
Nikita Zaitsev        FLA   D    -    30   6'2     196     58   50   120  73   72   73   78   78   75   78   61   81   56   63   78   40   75   72   77   72
Igor Rykov            COL   D    -    25   6'2     205     58   50   120  76   55   55   77   80   75   71   71   78   79   56   72   84   72   62   77   71
Alexei Bereglazov     HAR   D    -    28   6'4     187     56   50   120  51   71   60   76   76   68   76   76   78   77   55   76   60   79   60   73   71
Viktor Antipin        RFA   D    -    29   5'11    179     58   50   120  65   59   63   77   71   69   75   77   83   67   58   63   40   83   62   72   70
Rushan Rafikov        STO   D    -    26   6'1     185     55   50   120  68   61   73   75   75   68   75   75   75   62   54   75   69   78   67   72   70
Nikita Tryamkin       CAL   D    -    27   6'7     265     57   50   120  55   57   68   77   77   76   79   76   70   67   57   78   60   86   60   76   70
Nikita Okhotyuk       COE   D    -    21   6'0     181     58   50   120  71   69   74   72   74   71   76   76   67   71   56   50   57   62   71   72   70
Moritz Seider         MAN   D    -    21   6'4     183     58   50   120  69   69   70   69   69   65   74   72   80   58   60   68   60   81   69   67   70
Lev Starikov          CHI   D    -    21   6'5     187     58   50   120  55   55   76   78   74   82   60   77   78   68   48   71   60   70   62   78   70
Ilya Mironov          SDG   D    -    21   6'3     198     56   50   120  67   59   69   75   76   76   76   75   80   63   57   64   53   69   65   75   70
Artemi Knyazev        COE   D    -    21   6'0     177     58   50   120  76   75   76   63   60   67   75   76   82   76   50   46   55   72   75   63   70
Igor Ozhiganov        CHI   D    -    29   6'2     216     56   50   120  61   47   58   76   76   79   76   69   68   73   56   76   43   83   55   77   69
Artem Zub             MIL   D    -    26   6'2     198     57   50   120  45   61   66   73   77   70   76   67   74   74   56   77   67   81   57   73   69
Andrei Mironov        UFA   D    -    27   6'3     194     57   50   120  64   53   43   79   77   74   66   78   79   66   57   78   69   82   53   76   69
Damir Sharipzyanov    UFA   D    -    26   6'2     203     57   50   120  55   59   54   70   71   73   64   87   60   73   56   77   53   83   56   71   68
Anton Belov           UFA   D    -    35   6'4     218     58   50   120  65   61   74   72   63   69   71   65   79   50   55   68   38   80   66   68   68
Ziyat Paigin          UFA   D    -    27   6'6     210     55   50   120  52   61   54   71   71   66   58   72   74   75   55   74   61   72   55   69   67
Vladislav Gavrikov    CLE   D    -    26   6'3     205     56   50   120  44   48   54   76   77   65   62   77   78   76   56   76   64   77   48   72   67
Rinat Valiev          SDG   D    -    26   6'3     215     57   50   120  45   52   41   77   77   74   75   76   65   64   55   77   62   80   46   76   67
Dmitri Kulikov        UFA   D    -    31   6'1     205     55   50   120  50   54   69   74   74   74   74   64   74   48   59   75   38   73   57   74   67
Alexei Marchenko      UFA   D    -    30   6'3     210     56   50   120  53   52   59   71   71   71   70   64   86   49   60   75   34   82   54   71   67
Albert Yarullin       UFA   D    -    28   6'0     194     57   50   120  43   49   54   77   72   70   73   56   76   74   60   77   40   81   48   73   67
Kirill Marchenko      ROC   D    -    21   6'2     168     57   50   120  70   73   69   66   66   62   75   76   64   65   51   40   60   66   70   64   66
Danila Galenyuk       SAR   D    -    22   6'1     200     58   50   120  67   67   67   72   72   61   74   71   73   54   48   42   68   72   67   68   66
Alexander Alexeev     BAK   D    -    22   6'3     200     58   50   120  47   47   47   70   70   72   70   71   81   72   50   69   66   74   47   70   66
Zakhar Arzamastsev    UFA   D    -    29   6'1     185     55   50   120  54   56   62   66   69   63   68   78   78   50   56   61   32   77   57   66   65
Yaroslav Dyblenko     UFA   D    -    28   6'2     195     57   50   120  42   41   40   71   72   71   65   75   76   77   58   74   51   75   41   71   65
Nikita Nesterov       UFA   D    -    29   5'11    191     58   50   120  58   48   58   69   69   68   66   58   76   58   58   68   42   83   54   68   65
Maxim Goncharov       UFA   D    -    32   6'3     215     57   50   120  55   38   41   72   68   74   71   85   63   57   55   70   44   84   44   71   65
Alexei Emelin         UFA   D    -    36   6'2     224     57   50   120  54   43   45   77   74   80   72   50   74   50   56   75   41   85   47   77   65
Slava Voynov          SAR   D    -    32   6'0     194     58   50   120  69   62   70   67   73   59   69   56   68   41   48   53   10   73   67   66   64
Oleg Sosunov          UFA   D    -    24   6'8     230     51   50   120  48   49   47   73   71   69   71   70   64   71   50   70   64   81   48   71   64
Nikolai Belov         UFA   D    -    34   6'3     179     54   50   120  44   40   52   73   74   69   70   76   73   48   58   62   30   85   45   72   64
Maxim Osipov          UFA   D    -    28   6'1     201     54   50   120  40   43   52   71   77   68   76   58   85   55   59   65   36   77   45   72   64
Andrei Pedan          UFA   D    -    28   6'5     213     57   50   120  60   48   48   69   67   67   70   60   61   57   57   70   62   85   52   67   64
