Name                  Team  Pos  Alt  Age  Height  Weight  POT  CON  GRE  SH   PL   ST   CH   PO   HI   SK   EN   PE   FA   LE   SR   FI   IN   OF   DF   OA
Filip Hronek          LAK   D    -    24   6'0     170     58   50   120  55   56   63   75   79   72   78   78   67   79   51   78   80   74   58   75   70
Andrej Sustr          UFA   D    -    31   6'8     225     56   50   120  55   50   50   75   75   77   72   91   80   61   64   76   50   78   51   75   70
Radko Gudas           UFA   D    -    31   6'0     204     57   50   120  54   62   55   77   77   82   77   73   52   61   71   77   73   73   57   78   69
Zack Malik            WIL   D    -    21   6'2     165     55   50   120  53   52   75   75   62   76   59   62   85   73   49   64   73   70   60   71   67
Vojtech Mozik         BNG   D    -    29   6'3     200     55   50   120  52   53   57   77   75   71   71   74   62   62   59   75   40   73   54   74   67
Viktor Pohorsky       STO   D    -    20   6'0     185     56   50   120  40   56   53   75   74   69   75   75   90   74   53   56   55   88   49   72   67
Jan Kostalek          UFA   D    -    27   6'1     181     54   50   120  40   44   52   74   74   67   72   72   82   76   54   74   41   82   45   71   67
Jakub Zboril          PRO   D    -    25   6'1     200     55   50   120  56   53   48   73   70   68   76   74   61   72   54   76   70   81   52   70   67
Jakub Kindl           UFA   D    -    35   6'3     199     55   50   120  52   58   72   72   72   71   74   63   72   48   62   74   37   79   60   71   67
Libor Zabransky       CLE   D    -    21   6'1     190     58   50   120  74   55   58   59   76   71   68   67   70   75   50   52   75   74   62   68   66
Jan Rutta             UFA   D    -    31   6'3     200     55   50   120  59   54   55   72   69   63   72   81   76   48   56   69   31   70   56   68   66
Dominik Masin         CHW   D    -    26   6'2     198     51   50   120  40   64   70   70   71   70   71   69   63   59   60   68   66   84   58   70   66
Adam Polasek          UFA   D    -    30   6'3     190     57   50   120  54   54   64   72   67   70   63   86   60   49   60   68   30   79   57   69   66
Tomas Kundratek       UFA   D    -    32   6'2     201     55   50   120  61   55   59   71   69   68   69   57   77   51   53   66   40   85   58   69   65
Ladislav Smid         UFA   D    -    36   6'4     210     57   50   120  37   35   40   73   76   77   75   91   63   50   64   77   45   79   37   75   65
Jakub Nakladal        UFA   D    -    34   6'2     200     54   50   120  55   45   45   72   73   64   72   78   76   49   60   67   30   78   48   69   65
Libor Sulak           UFA   D    -    28   6'1     169     55   50   120  52   59   54   58   58   66   59   77   76   70   52   60   59   74   55   60   64
Jan Kolar             UFA   D    -    35   6'3     203     56   50   120  52   45   43   72   74   70   65   69   74   48   57   68   29   84   46   72   64
Jakub Galvas          RKF   D    -    22   5'11    161     58   50   120  47   47   47   70   69   48   70   70   83   66   49   69   52   72   47   62   64
Cenek Bicanek         BNG   D    -    21   6'0     179     56   50   120  40   60   42   63   68   64   76   71   62   68   68   62   49   71   47   65   64
Michal Jordan         UFA   D    -    31   6'1     195     52   50   120  39   41   46   70   71   65   70   80   67   48   65   63   31   85   42   68   63
David Kvasnicka       LAV   D    -    23   5'9     172     58   50   120  47   48   61   59   58   48   69   70   82   69   50   69   51   73   52   55   63
Radim Simek           UFA   D    -    29   5'10    205     55   50   120  43   45   57   65   66   58   70   70   77   47   53   55   37   75   48   63   62
Ondrej Vala           BEL   D    -    24   6'4     209     51   50   120  37   38   62   71   68   49   66   71   77   51   52   71   33   73   45   62   62
Ondrej Buchtela       HER   D    -    22   6'0     198     58   50   120  57   55   54   59   62   62   70   60   72   60   47   45   44   75   55   61   62
Filip Kral            GRD   D    -    22   6'0     169     58   50   120  47   47   48   70   60   63   52   70   70   66   48   70   59   73   47   64   62
Juraj Muzik           Juni  D    -    19   6'1     211     57   50   120  49   35   44   68   62   60   65   67   81   34   66   62   67   66   42   63   61
Filip Serina          TEX   D    -    18   6'4     200     57   50   120  40   40   66   48   63   67   57   56   81   74   51   53   61   77   48   59   61
David Musil           UFA   D    -    29   6'4     207     54   50   120  37   35   47   68   66   64   65   77   76   50   56   62   50   85   39   66   61
Daniel Bukac          PRO   D    -    23   6'4     185     51   50   120  50   48   50   53   62   68   53   53   78   70   45   71   75   71   49   61   61
Jan Kaspar            Draf  D    -    18   6'1     193     56   50   120  36   42   41   65   66   59   66   63   76   33   69   62   48   91   39   63   60
Vojtech Budik         UFA   D    -    24   6'1     202     58   50   120  42   49   52   67   61   51   57   42   82   53   50   63   36   74   47   59   59
Jakub Sirota          Draf  D    -    23   6'2     186     58   50   120  38   45   57   59   65   52   61   48   86   55   49   45   32   76   46   58   59
Vincenc Maslej        Draf  D    -    22   6'6     205     56   50   120  30   40   39   65   66   68   67   65   69   37   53   48   39   71   36   66   58
Ondrej Kriz           Draf  D    -    18   5'10    192     56   50   120  37   45   42   63   66   47   67   68   67   32   65   46   52   74   41   58   58
Lukas Doudera         Draf  D    -    24   5'11    165     58   50   120  48   47   60   57   53   48   61   59   76   52   49   42   35   69   51   52   58
Frantisek Ropoch      Juni  D    -    19   6'3     222     57   50   120  41   31   28   66   64   70   68   44   85   31   62   55   58   89   33   66   58
Filip Pyrochta        SPR   D    -    25   6'0     176     58   50   120  40   43   58   54   50   48   56   70   82   54   53   45   40   84   47   50   58
Richard Nedomlel      UFA   D    -    28   6'4     234     57   50   120  39   31   29   62   61   68   61   43   65   53   56   65   48   83   33   63   57
Dominik Knotek        Draf  D    -    21   6'4     208     57   50   120  39   23   27   65   66   71   62   58   84   35   50   51   64   96   29   67   57
Radim Salda           Draf  D    -    23   6'1     176     57   50   120  42   47   47   53   57   61   55   46   61   51   51   50   51   78   45   57   56
Pavol Padgorny        Draf  D    -    18   6'3     196     56   50   120  24   29   38   61   63   58   58   64   72   32   63   56   42   89   30   60   56
Jakub Krejcik         SPR   D    -    30   6'2     198     58   50   120  46   56   53   58   47   52   61   57   69   39   48   40   10   72   51   52   56
Miroslav Hric         Draf  D    -    17   6'1     188     58   50   120  53   42   41   51   54   56   57   68   63   23   54   45   13   90   45   53   55
Jakub Kuchek          Draf  D    -    18   6'2     187     56   50   120  25   30   31   69   65   63   51   52   75   29   54   64   35   69   28   65   55
Alexej Matjeka        Draf  D    -    18   5'11    181     56   50   120  26   34   28   66   66   46   65   64   82   29   62   35   35   77   29   59   55
Jarrod Sejnoa         Draf  D    -    22   6'0     208     58   50   120  39   33   37   57   58   51   59   51   71   36   51   48   11   62   36   55   54
Viktor Cechmanek      Draf  D    -    27   6'1     176     59   50   120  30   29   36   45   48   44   54   81   87   20   53   52   43   72   31   45   53
Oldrich Chalupnik     Draf  D    -    19   6'6     212     57   50   120  35   24   30   55   55   62   55   63   72   21   53   50   44   89   29   57   53
Michal Hlavac         Draf  D    -    17   6'1     192     56   50   120  25   37   37   52   47   52   61   60   67   27   51   53   42   90   33   50   53
Jaroslav Scheinoha    Draf  D    -    17   6'0     172     58   50   120  39   43   48   45   45   47   58   64   61   31   50   47   10   75   43   45   53
Ivan Kunte            Draf  D    -    17   6'5     223     57   50   120  22   26   21   56   56   66   56   51   83   34   54   51   41   78   23   59   53
Stepan Speshak        Draf  D    -    18   6'4     209     57   50   120  27   27   25   56   57   61   49   44   62   25   61   50   48   89   26   58   51
Stepan Kurzka         Draf  D    -    18   6'5     237     57   50   120  25   26   24   57   56   64   59   44   56   22   59   58   53   63   25   59   51
Jaroslav Dudek        Draf  D    -    21   6'0     172     56   50   120  32   32   25   57   44   41   46   37   83   39   57   46   36   77   29   47   51
Pavel Zacha           NYI   C    LW   25   6'3     212     55   50   120  75   74   79   75   75   73   82   81   76   81   58   77   79   77   76   74   75
Vlastimil Kamas       STL   C    LW   19   6'3     221     52   50   120  79   79   81   71   78   75   82   76   63   78   68   67   45   79   79   74   74
Radek Faksa           DAL   C    LW   28   6'3     210     54   50   120  73   73   74   75   74   75   75   80   79   70   65   74   65   79   73   74   74
Filip Chlapik         BOS   C    LW   24   6'1     196     55   50   120  77   76   76   74   76   68   80   77   80   99   53   55   93   73   76   72   74
David Krejci          NYI   C    LW   36   6'0     188     52   50   120  75   77   80   74   72   72   78   57   82   80   72   73   30   72   77   72   74
Martin Hanzal         VGK   C    LW   35   6'6     226     55   50   120  75   70   72   76   75   77   75   59   68   83   66   75   38   79   72   76   73
Jan Kovar             UFA   C    LW   32   5'11    187     58   50   120  72   72   78   77   77   60   78   59   76   82   58   78   35   72   74   71   73
Filip Chytil          NYR   C    LW   22   6'0     179     55   50   120  77   76   75   73   68   67   76   73   81   75   54   75   81   79   76   69   73
Dominik Lakatos       NYR   C    LW   25   6'0     178     56   50   120  71   73   76   73   76   69   75   75   70   76   48   75   77   72   73   72   72
Roman Horak           UFA   C    LW   30   6'0     170     55   50   120  64   65   75   74   75   64   75   69   72   70   64   73   31   79   68   71   71
Michael Spacek        BNG   C    RW   25   5'11    187     57   50   120  54   74   77   74   74   54   73   74   75   77   59   77   77   76   68   67   71
Michael Frolik        UFA   C    RW   34   6'1     198     55   50   120  73   70   73   75   75   70   75   65   78   59   59   63   29   77   72   73   70
Vladimir Sobotka      UFA   C    LW   34   5'10    197     55   50   120  60   67   75   75   73   71   73   39   69   85   61   69   40   85   67   73   69
Krystof Hrabik        BOS   C    LW   22   6'3     209     54   50   120  74   74   74   70   71   71   74   65   64   63   52   64   74   79   74   70   69
Jaromir Pytlik        HER   C    RW   20   6'2     192     53   50   120  75   73   73   66   65   64   68   69   87   66   50   70   41   71   73   65   69
Roman Cervenka        UFA   C    LW   36   5'11    201     58   50   120  73   72   76   69   71   59   73   65   68   67   54   59   28   79   73   66   68
Daniel Pribyl         UFA   C    RW   29   6'3     207     56   50   120  63   60   70   59   62   66   69   64   77   66   60   67   45   79   64   62   67
Jarrod Olsavsky       BEL   C    LW   21   5'11    174     53   50   120  76   75   46   67   52   51   75   74   89   60   63   51   40   78   65   56   66
Filip Prikryl         TEX   C    RW   21   6'1     163     52   50   120  68   76   73   67   54   59   74   70   55   66   62   45   52   67   72   60   66
Dominik Uher          UFA   C    LW   29   6'0     202     59   50   120  55   54   64   58   70   64   63   78   67   59   55   60   71   78   57   64   65
Jaroslav Blahowetz    Juni  C    LW   19   6'3     221     52   50   120  50   71   61   56   53   54   65   56   81   62   69   66   18   69   60   54   64
Alexandr Martincov    Draf  C    -    21   6'3     215     53   50   120  62   55   61   56   58   48   61   75   82   61   66   65   14   94   59   54   64
Pavel Jenys           IOW   C    LW   26   6'3     202     59   50   120  46   58   43   69   61   58   52   65   87   63   55   70   75   85   49   62   63
Vilem Rucinsky        Juni  C    RW   21   6'2     188     53   50   120  53   51   52   51   53   52   53   70   76   54   68   69   17   79   52   52   61
Valentyn Vejvoda      HAR   C    -    20   6'3     191     52   50   120  54   75   56   41   40   41   62   61   60   61   66   65   43   67   61   40   60
Bohumir Weich         Draf  C    LW   22   6'2     210     55   50   120  44   44   43   47   47   55   68   65   74   67   53   56   19   57   43   49   59
Adolf Pavolko         SPR   C    -    20   5'9     167     55   50   120  53   62   40   54   54   40   70   53   87   53   56   40   40   71   51   49   59
Adam Kubik            Juni  C    LW   23   6'0     165     53   50   120  58   60   59   48   49   46   56   44   87   61   50   44   38   71   59   47   59
Rudolf Martincov      WIL   C    LW   21   6'4     229     54   50   120  53   45   54   53   52   61   56   52   44   54   54   69   40   91   50   55   58
Jonas Mechtel         Juni  C    RW   21   6'1     199     52   50   120  55   62   58   37   45   32   63   64   62   61   64   51   14   78   58   38   58
Frantisek Demitra     Draf  C    -    18   6'3     220     53   50   120  46   46   43   46   48   46   63   53   77   62   60   64   15   88   45   46   58
Bohuslav Poracky      CHW   C    RW   22   6'3     218     53   50   120  52   53   55   50   54   41   54   60   66   51   54   64   20   58   53   48   58
Lubomir Morosic       Draf  C    RW   17   6'2     189     53   50   120  54   53   45   36   40   36   64   57   86   56   64   51   11   63   50   37   57
Jan Hladonik          Draf  C    LW   22   5'9     161     53   50   120  60   56   58   42   42   48   58   61   72   65   48   35   34   74   58   44   57
Ivan Suchacek         Juni  C    -    18   6'3     200     52   50   120  49   65   55   42   39   31   60   57   63   62   61   50   10   97   56   37   57
Vaclav Barana         Draf  C    RW   19   6'4     214     53   50   120  47   47   45   46   45   41   59   51   85   52   60   53   10   87   46   44   56
Branko Garosh         Draf  C    LW   20   6'3     198     53   50   120  50   47   45   34   36   40   52   60   85   61   54   64   11   78   47   36   56
Svatopluk Betik       Juni  C    -    18   6'1     193     53   50   120  53   50   45   39   36   46   56   55   79   51   52   54   15   74   49   40   55
Svatopluk Betik       Juni  C    -    18   6'1     193     53   50   120  51   52   42   38   39   44   56   49   79   53   52   54   10   74   48   40   55
Stepan Tomeckov       Draf  C    -    19   5'11    180     52   50   120  52   61   54   51   46   35   53   56   57   52   51   35   16   72   55   44   55
Robert Duratny        Draf  C    -    20   6'2     190     53   50   120  49   49   49   37   34   37   52   57   74   56   54   56   10   78   49   36   55
Norbert Kosnar        Draf  C    RW   20   5'11    164     52   50   120  41   62   51   38   33   37   52   59   80   53   63   36   16   60   51   36   55
Lubomir Smehlik       Draf  C    LW   18   6'0     183     55   50   120  36   37   43   52   44   39   58   49   82   57   57   47   21   51   38   45   55
Ladislav Bikera       Juni  C    LW   19   5'11    176     53   50   120  54   52   53   32   40   32   53   53   84   53   55   38   21   60   53   34   54
Jarmil Suchacek       Draf  C    RW   22   6'1     194     53   50   120  55   56   56   32   31   33   54   41   61   55   63   45   14   58   55   32   53
Kristian Vojtus       MIL   C    LW   20   5'11    180     51   50   120  48   40   40   38   38   40   40   40   89   53   53   40   40   79   42   38   52
Frantisek Kibic       Draf  C    -    29   6'0     203     54   50   120  46   40   38   36   36   41   43   50   39   55   61   55   30   62   41   37   50
