Name                  Team  Pos  Alt  Age  Height  Weight  POT  CON  GRE  SH   PL   ST   CH   PO   HI   SK   EN   PE   FA   LE   SR   FI   IN   OF   DF   OA
Eetu Tuulola          STO   RW   LW   24   6'2     224     54   50   120  52   51   65   56   60   71   62   75   72   74   48   74   74   73   56   62   65
Markus Nurmi          SAR   RW   LW   23   6'4     176     54   50   120  62   53   67   57   55   71   56   60   77   74   56   59   73   70   60   61   64
Joona Koppanen        PRO   RW   LW   24   6'5     192     55   50   120  57   51   58   55   59   64   59   58   87   63   52   75   76   71   55   59   64
Toni Lind             SPR   RW   -    21   6'1     186     53   50   120  61   62   62   52   54   53   62   70   62   60   69   58   40   89   61   53   63
Saku Maenalanen       UFA   RW   C    27   6'3     185     54   50   120  59   59   60   61   50   52   57   76   71   51   54   57   24   76   59   54   62
Niklas Nordgren       SPR   RW   LW   21   5'9     169     51   50   120  58   59   70   54   54   48   53   71   88   70   49   40   72   76   62   52   62
Mikko Petman          BNG   RW   C    20   5'11    179     56   50   120  57   65   64   63   63   47   63   63   61   66   48   54   65   79   62   57   62
Keijo Koppala         Draf  RW   -    18   6'4     224     52   50   120  55   81   64   43   42   45   64   68   82   31   69   69   10   69   66   43   62
Emil Oksanen          CHW   RW   LW   23   6'1     189     52   50   120  51   49   52   54   54   65   56   54   85   56   50   72   76   79   50   57   61
Kauko Anttila         LHV   RW   LW   21   5'11    192     53   50   120  62   58   54   49   54   47   71   59   89   31   68   48   11   70   58   50   60
Aatu Raty             Juni  RW   -    19   5'11    157     52   50   120  58   60   56   62   64   50   55   36   89   51   54   52   42   94   58   58   60
Sami Moilanen         Draf  RW   LW   23   5'8     185     59   50   120  56   53   56   54   55   49   61   44   82   55   49   34   30   78   55   52   58
Santeri Myllyla       Draf  RW   -    18   5'10    156     53   50   120  52   51   52   41   45   40   62   54   89   23   67   48   17   65   51   42   56
Markus Salomäki       Draf  RW   LW   21   6'3     194     52   50   120  51   50   52   40   38   43   53   62   86   32   61   53   18   53   51   40   56
Tarmo Lyytikäinen     Draf  RW   LW   17   6'1     190     52   50   120  46   49   57   34   36   36   63   57   89   26   62   54   10   85   50   35   55
Risto Isomäki         Draf  RW   LW   20   6'0     173     53   50   120  49   39   48   37   37   43   58   52   89   35   60   51   18   81   45   39   54
Rami Koskinen         Draf  RW   LW   22   6'3     226     53   50   120  52   42   45   37   39   39   55   43   89   33   61   64   14   80   46   38   54
Ville Räsänen         Draf  RW   LW   18   6'2     188     53   50   120  43   51   46   39   37   40   56   52   68   29   57   55   15   77   46   38   53
Pasi Kelander         Draf  RW   LW   17   6'2     196     54   50   120  46   44   49   39   42   58   43   63   36   29   55   73   36   78   46   46   53
Markus Salo           Draf  RW   C    19   6'2     215     52   50   120  50   52   46   41   33   40   54   52   81   38   45   43   15   53   49   38   53
Jukka Korhonen        Draf  RW   LW   17   6'3     214     53   50   120  57   48   53   33   36   30   60   62   59   27   54   59   13   62   52   33   53
Veijo Katajamaki      Draf  RW   LW   19   5'11    179     59   50   120  40   38   45   37   41   35   54   65   74   24   57   44   48   68   41   37   52
Jyrki Harila          Draf  RW   -    21   6'2     208     53   50   120  51   41   46   35   37   34   58   63   67   20   63   53   10   75   46   35   52
Aki Lampinen          Draf  RW   -    17   6'1     204     53   50   120  51   47   45   43   33   31   54   55   74   34   53   48   12   62   47   35   52
Teemu Vähätalo        Draf  RW   LW   19   6'1     177     51   50   120  60   34   44   29   31   26   54   51   85   34   64   45   12   65   46   28   51
Ahti Karjalainen      Draf  RW   -    21   5'11    167     54   50   120  52   52   45   42   41   38   46   63   51   29   53   36   43   81   49   40   51
Valtteri Kyllonen     Draf  RW   C    21   5'10    181     53   50   120  49   39   50   35   33   33   50   49   79   32   57   35   16   82   46   33   50
Mikael Myyry          CHA   RW   LW   20   6'1     180     52   50   120  40   57   44   40   43   40   43   43   56   41   48   43   40   85   47   41   50
Teuvo Teravainen      CAR   LW   C    27   5'11    178     53   50   120  78   80   83   71   78   61   85   82   81   85   68   79   65   84   80   70   76
Sebastian Aho         NYI   LW   C    24   6'0     172     52   50   120  77   82   82   70   81   69   81   81   82   78   67   75   70   81   80   73   76
Kasperi Kapanen       NJD   LW   RW   25   6'1     187     58   50   120  77   77   79   76   77   71   81   78   84   79   67   63   75   82   77   74   75
Markus Granlund       OTT   LW   C    29   6'0     178     57   50   120  75   75   79   76   77   70   77   76   74   78   62   77   79   75   76   74   74
Niko Huuhtanen        BNG   LW   C    18   6'0     285     52   50   120  75   75   75   76   76   70   75   75   91   74   56   64   56   82   75   74   73
Jori Lehtera          UFA   LW   C    34   6'2     210     52   50   120  70   72   82   66   77   65   78   75   78   72   62   77   21   85   74   69   73
Samuel Salonen        WIL   LW   RW   22   6'3     198     54   50   120  74   74   75   70   73   67   74   74   76   74   52   74   74   79   74   70   72
Leo Komarov           UFA   LW   C    35   5'11    211     59   50   120  65   60   66   70   72   77   75   69   76   65   67   74   55   84   63   73   71
Leevi Aaltonen        NYI   LW   RW   21   5'10    146     53   50   120  72   75   75   71   76   58   83   74   76   68   52   66   84   77   74   68   71
Kristian Vesalainen   IOW   LW   RW   22   6'3     207     54   50   120  74   76   76   66   63   59   76   74   85   74   55   70   74   84   75   62   71
Artturi Lehkonen      UFA   LW   RW   26   6'0     174     55   50   120  76   72   73   70   75   65   75   59   78   67   68   75   59   74   73   70   71
Aleksi Saarela        GRD   LW   C    25   5'11    198     57   50   120  74   74   77   70   77   54   78   77   82   53   60   75   77   77   75   67   71
Miikka Salomäki       TOR   LW   RW   29   5'11    203     55   50   120  74   74   74   74   73   72   74   48   62   77   68   69   77   79   74   73   70
Aame Talvitie         DAL   LW   C    23   5'11    198     53   50   120  74   76   73   70   72   53   77   74   75   61   56   57   74   74   74   65   69
Niko Ojamaki          UFA   LW   RW   26   5'10    172     55   50   120  54   56   72   62   73   53   57   83   95   68   59   63   73   73   60   62   68
Otto Somppi           ROC   LW   C    24   6'1     178     56   50   120  53   51   68   56   66   70   70   69   78   73   44   74   76   74   57   64   66
Sampo Ranta           WIL   LW   RW   21   6'2     192     55   50   120  66   65   57   64   62   58   65   66   82   46   59   66   44   94   62   61   65
Kasper Björkqvist     WIL   LW   RW   24   6'1     198     54   50   120  51   53   59   66   62   65   56   70   78   68   51   74   75   76   54   64   65
Julius Vahatalo       UFA   LW   C    27   6'5     191     53   50   120  53   52   72   46   63   46   68   71   82   56   54   69   43   84   59   51   63
Jarno Kärki           UFA   LW   RW   27   6'4     203     57   50   120  58   57   62   55   61   53   59   58   82   59   54   63   47   78   59   56   63
Keijo Sulkunen        UTI   LW   RW   20   6'5     206     59   50   120  57   54   54   51   50   50   70   61   71   48   67   67   64   70   55   50   61
Petrus Palmu          UFA   LW   RW   24   5'6     169     53   50   120  51   52   56   62   55   40   54   54   80   65   54   54   74   71   53   52   60
Eero Niemi            Juni  LW   -    19   6'0     181     53   50   120  56   45   53   52   52   49   70   70   78   31   53   64   14   94   51   51   59
Arttu Tuomaala        Juni  LW   -    20   5'10    168     51   50   120  62   56   56   39   39   38   59   69   85   53   55   59   21   72   58   38   59
Teuvo Jutila          Draf  LW   C    21   6'0     205     52   50   120  46   53   59   38   40   38   58   33   85   31   59   56   11   81   52   38   54
Pasi Hakkarainen      Draf  LW   C    18   6'3     229     53   50   120  50   47   55   35   37   35   59   62   74   29   57   54   14   84   50   35   54
Jyrki Ilonen          Draf  LW   C    27   6'3     217     53   50   120  56   47   56   29   29   34   60   56   85   34   55   53   10   77   53   30   54
Herkko Keinonen       Draf  LW   RW   17   6'0     184     53   50   120  57   51   53   35   36   33   55   56   86   31   52   48   12   89   53   34   54
Miika Lyytikäinen     Draf  LW   RW   17   6'6     222     53   50   120  35   47   35   22   22   27   49   34   69   33   44   33   14   98   39   23   44
Vesa Lind             Draf  LW   C    19   6'1     204     53   50   120  27   27   38   26   21   30   43   25   74   33   34   35   12   63   30   25   42
Ville Husso           STL   G    -    27   6'3     205     56   50   120  78   77   77   77   77   77   77   85   78   78   63   74   40   77   77   77   76
Tuukka Rask           CAR   G    -    35   6'2     185     59   50   120  79   80   79   81   81   79   79   56   76   76   73   79   34   74   79   80   76
Juuse Saros           WPG   G    -    27   5'11    180     56   50   120  78   77   78   77   77   77   78   77   73   77   66   75   31   84   77   77   75
Joonas Korpisalo      CBS   G    -    28   6'3     190     57   50   120  78   78   78   77   78   78   78   77   72   78   63   68   40   74   78   77   75
Antti Raanta          VGK   G    -    32   6'0     193     58   50   120  78   78   78   78   78   78   78   55   77   78   65   75   35   80   78   78   74
Kari Lehtonen         UFA   G    -    38   6'4     210     55   50   120  75   74   75   75   75   75   74   65   78   74   66   67   31   45   74   75   73
Ukko-Pekka Luukkonen  BUF   G    -    23   6'4     196     55   50   120  72   72   69   73   70   72   73   73   76   76   54   64   40   76   71   71   71
Kasimir Kaskisuo      UFA   G    -    28   6'3     194     52   50   120  72   70   71   74   74   73   73   75   78   56   60   68   40   77   71   73   71
Karri Rämö            UFA   G    -    35   6'2     206     53   50   120  71   73   73   71   72   73   73   60   75   71   64   67   31   79   72   72   71
Mikko Koskinen        UFA   G    -    33   6'6     205     53   50   120  71   70   72   72   70   72   72   57   78   71   66   66   25   85   71   71   70
Christopher Gibson    UFA   G    -    29   6'1     188     51   50   120  69   72   72   72   72   71   72   58   79   66   61   68   40   78   71   71   70
Jussi Rynnas          UFA   G    -    34   6'5     205     53   50   120  71   72   71   70   72   69   72   39   75   70   58   57   30   79   71   70   67
Justus Annunen        RKF   G    -    22   6'4     217     57   50   120  66   64   60   65   67   65   69   69   75   58   49   69   40   72   63   65   66
Joni Ortio            UFA   G    -    31   6'1     185     52   50   120  66   69   68   67   70   66   64   41   78   63   60   64   30   73   67   67   66
Harri Sateri          UFA   G    -    32   6'1     205     53   50   120  68   70   67   67   66   68   66   58   74   60   55   51   38   85   68   67   66
Rasmus Tirronen       UFA   G    -    31   6'3     209     52   50   120  63   61   64   58   66   64   62   72   76   65   58   55   23   83   62   62   65
Sami Aittokallio      UFA   G    -    29   6'1     185     52   50   120  65   66   65   65   66   64   63   52   75   60   55   55   28   84   65   65   64
Eetu Laurikainen      UFA   G    -    29   6'0     185     52   50   120  60   60   60   61   60   62   59   54   70   63   52   50   22   84   60   61   62
Kaapo Kahkonen        Juni  G    -    25   6'2     222     57   50   120  54   57   58   55   55   57   54   45   75   52   52   52   40   84   56   55   59
Santeri Anttila       Juni  G    -    21   5'11    163     58   50   120  53   55   58   60   59   41   60   52   70   44   60   39   19   53   55   53   58
Eetu Makiniemi        Juni  G    -    23   6'3     176     57   50   120  61   54   58   53   60   58   53   29   75   60   46   47   34   78   57   57   58
Tomi Ikonen           Juni  G    -    18   5'7     136     58   50   120  63   64   66   48   45   27   64   68   79   37   56   20   12   59   64   40   57
Veini Vehvilainen     Draf  G    -    25   6'1     183     57   50   120  51   49   53   49   46   53   52   42   76   51   49   44   42   85   51   49   56
Markus Ruusu          Juni  G    -    24   6'2     175     56   50   120  51   49   48   47   48   47   48   44   74   48   49   54   24   72   49   47   55
Rasmus Ristolainen    BUF   D    -    27   6'3     207     58   50   120  80   79   81   82   81   80   84   91   85   50   67   83   91   78   80   81   78
Olli Määttä           WPG   D    -    27   6'2     206     54   50   120  72   75   81   82   82   79   83   84   85   85   68   76   86   85   76   81   78
Miro Heiskanen        DAL   D    -    22   6'0     170     58   50   120  75   76   76   78   80   77   79   80   95   80   57   71   90   74   75   78   76
Juuso Valimaki        EDM   D    -    23   6'2     204     58   50   120  71   71   79   78   78   79   78   78   78   86   54   69   78   76   73   78   75
Ville Pokka           OTT   D    -    27   6'0     214     58   50   120  74   75   75   78   75   71   78   78   88   67   59   78   49   82   74   74   74
Vili Saarijarvi       MIN   D    -    24   5'10    182     58   50   120  78   80   79   77   73   55   78   78   83   67   61   78   79   83   79   68   74
Henri Jokiharju       EDM   D    -    22   6'0     180     58   50   120  74   75   77   77   78   71   78   78   80   80   60   55   79   79   75   75   74
Kalle Kalsi           MON   D    -    18   6'0     206     58   50   120  77   74   77   75   74   71   78   78   74   63   68   68   38   64   76   73   73
Esa Lindell           CHI   D    -    27   6'3     210     58   50   120  67   55   73   78   78   79   77   75   80   80   61   78   70   82   65   78   73
Anttoni Honka         WIL   D    -    21   5'10    170     58   50   120  74   73   73   76   75   55   77   75   92   75   53   69   75   63   73   68   73
Alex Lintuniemi       OTT   D    -    26   6'3     231     56   50   120  54   83   62   72   76   77   76   76   82   77   61   76   96   79   66   75   73
Urho Vaakanainen      RFA   D    -    23   6'1     185     55   50   120  68   68   71   76   75   68   81   84   68   76   52   74   73   79   69   73   72
Sami Vatanen          BUF   D    -    30   5'10    183     58   50   120  76   79   78   79   76   72   78   46   82   64   66   70   41   85   77   75   72
Markus Nutivaara      CLE   D    -    27   6'1     186     56   50   120  54   54   73   76   76   70   75   76   90   78   64   76   69   81   60   74   72
Valtteri Kemiläinen   UFA   D    -    30   6'0     190     58   50   120  69   68   70   76   75   71   72   69   80   58   62   69   40   85   69   74   71
Otso Rantakari        CBS   D    -    28   6'0     183     58   50   120  56   55   68   78   78   71   78   78   80   68   60   67   69   72   59   75   71
Olli Juolevi          NYI   D    -    23   6'2     182     55   50   120  76   77   76   79   77   76   75   77   71   35   52   70   76   82   76   77   71
Ville Heinola         MIN   D    -    21   5'11    174     57   50   120  74   74   74   74   74   62   75   74   81   77   46   41   76   67   74   70   70
Mikko Kokkonen        GRD   D    -    21   6'0     198     58   50   120  69   61   68   75   76   71   76   78   80   76   51   45   58   76   66   74   70
Sami Niku             MAN   D    -    25   6'1     176     58   50   120  55   45   53   78   70   71   77   82   81   60   65   79   66   76   51   73   69
Joonas Lyytinen       LAV   D    -    27   6'0     154     58   50   120  55   55   56   75   72   71   79   78   72   75   56   72   43   84   55   72   69
Eemeli Rasanen        MAN   D    -    23   6'7     208     53   50   120  64   52   66   73   72   73   72   72   79   75   49   70   73   76   60   72   69
Julius Honka          TEX   D    -    26   5'11    185     58   50   120  55   62   44   71   78   55   77   76   75   76   59   78   61   79   53   68   68
Christoffer Sedoff    WIL   D    -    20   5'11    159     56   50   120  56   71   70   76   74   61   76   77   73   67   65   40   72   76   65   70   68
Sami Lepistö          UFA   D    -    37   6'1     195     58   50   120  68   67   73   71   68   59   69   64   77   49   65   57   25   79   69   66   67
Robin Salo            BRG   D    -    23   6'1     187     58   50   120  40   53   55   71   69   71   61   75   82   70   58   78   76   70   49   70   67
Juuso Hietanen        UFA   D    -    36   5'10    187     58   50   120  65   61   64   70   71   65   75   53   89   51   55   58   21   79   63   68   67
Jesse Virtanen        UFA   D    -    30   5'11    185     58   50   120  68   71   72   69   68   60   73   58   79   48   57   58   29   77   70   65   67
Tommi Taimi           UFA   D    -    31   5'11    190     58   50   120  62   67   70   65   67   61   72   63   75   48   58   62   36   79   66   64   66
Tarmo Reunanen        HAR   D    -    24   6'0     178     58   50   120  53   47   67   60   61   63   71   70   80   76   56   69   67   78   55   61   66
Niclas Almari         WIL   D    -    23   6'2     172     58   50   120  47   50   61   67   71   64   70   66   80   65   52   69   46   83   52   67   66
Joni Tuulola          RKF   D    -    26   6'3     180     58   50   120  48   50   51   68   64   71   78   78   81   54   55   76   39   82   49   67   66
Teemu Eronen          UFA   D    -    31   5'10    181     58   50   120  57   56   72   64   65   56   73   78   75   50   57   53   30   75   61   61   65
Jesper Mattila        UFA   D    -    24   5'10    170     55   50   120  45   57   52   74   70   54   59   78   81   72   52   66   64   67   51   66   65
Atte Ohtamaa          UFA   D    -    34   6'2     203     56   50   120  37   39   49   75   75   74   74   72   72   52   65   71   30   82   41   74   65
Roope Laavainen       RKF   D    -    23   6'2     200     58   50   120  47   51   48   68   67   55   69   70   71   70   49   69   43   71   48   63   64
Petteri Lindbohm      UFA   D    -    28   6'3     198     56   50   120  39   39   48   71   71   69   74   82   61   44   63   76   46   79   42   70   64
Jyrki Jokipakka       UFA   D    -    30   6'3     215     56   50   120  40   42   45   78   70   71   70   64   80   50   61   76   38   81   42   73   64
Ville Rasanen         CHA   D    -    23   6'2     167     58   50   120  49   47   47   68   65   68   55   56   78   69   51   69   68   76   47   67   63
Petri Piironen        ONT   D    -    21   6'2     210     56   50   120  40   41   40   64   68   60   65   67   90   54   67   69   47   93   40   64   63
Kasper Kotkansalo     GRD   D    -    23   6'2     198     58   50   120  49   47   52   70   69   62   57   70   67   60   51   70   47   79   49   67   63
Oskari Laaksonen      ROC   D    -    22   6'2     165     58   50   120  50   48   47   68   62   58   55   57   84   58   50   70   68   70   48   62   62
Eetu Sopanen          SJB   D    -    26   6'5     222     51   50   120  40   40   40   71   69   70   55   65   74   70   50   66   40   84   40   70   62
Markus Niemeläinen    BAK   D    -    23   6'5     198     57   50   120  46   47   46   65   67   75   40   47   79   67   51   68   61   78   46   69   61
Atte Makinen          COE   D    -    26   6'3     206     51   50   120  40   40   39   70   65   70   55   58   79   72   56   51   39   80   39   68   61
Toni Utunen           BRG   D    -    22   5'11    169     58   50   120  51   62   63   58   63   48   67   54   73   56   53   38   31   79   58   56   60
Nuutti Elonen         LHV   D    -    21   6'1     168     51   50   120  40   43   41   71   70   65   71   69   71   60   44   47   49   64   41   68   60
Niko Mikkola          UFA   D    -    26   6'4     185     54   50   120  49   41   40   66   69   61   62   53   70   58   49   60   41   77   43   65   60
Mikko Lehtonen        UFA   D    -    28   6'0     181     58   50   120  52   53   57   51   50   45   56   63   89   54   55   51   30   81   54   48   60
Mika Korhonen         Draf  D    -    18   6'0     170     58   50   120  57   55   57   55   52   52   66   66   64   23   66   62   11   88   56   53   60
Saku Vesterinen       Draf  D    -    23   6'0     183     51   50   120  52   52   57   60   53   51   57   64   81   57   50   40   40   77   53   54   59
Jarkko Parikka        SPR   D    -    24   6'0     194     58   50   120  48   48   45   50   48   62   50   61   78   75   53   50   74   77   47   53   59
Veeti Vainio          Juni  D    -    24   6'2     181     55   50   120  47   50   57   60   58   53   64   41   67   52   55   52   38   79   51   57   58
Teemu Kivihalme       UFA   D    -    26   5'11    161     58   50   120  50   53   53   53   56   48   56   60   75   49   52   50   42   72   52   52   58
Santeri Saari         UFA   D    -    27   6'3     206     51   50   120  41   45   52   59   61   54   59   63   72   45   52   53   39   84   46   58   58
Ville Järvinen        Draf  D    -    25   6'4     209     51   50   120  50   46   53   54   52   51   54   73   65   45   50   45   34   75   49   52   57
Auvo Louramo          Juni  D    -    18   6'2     221     56   50   120  28   37   39   67   64   65   65   58   65   34   58   50   48   74   34   65   57
Antti Palojarvi       Juni  D    -    23   6'1     176     51   50   120  46   42   53   59   59   59   66   38   73   55   49   45   43   77   47   59   57
Tapio Hartonen        Draf  D    -    22   6'0     177     58   50   120  39   35   52   52   63   59   61   51   83   27   51   45   18   87   42   58   56
Pirkka Saarinen       Draf  D    -    18   6'5     209     58   50   120  49   34   46   57   53   55   49   65   76   26   57   56   17   52   43   55   56
Miro Karjalainen      Juni  D    -    25   6'7     225     57   50   120  32   34   37   59   54   60   52   64   62   49   52   65   54   85   34   57   56
Väinö Sihvonen        Draf  D    -    21   6'4     227     57   50   120  33   34   32   56   59   67   57   48   65   33   61   59   59   74   33   60   55
Otto Leskinen         Draf  D    -    25   5'11    168     58   50   120  47   49   49   48   47   43   54   56   70   49   50   39   36   72   48   46   55
Jouko Rintanen        Draf  D    -    19   6'0     185     58   50   120  36   42   47   55   57   51   54   52   65   34   59   50   22   84   41   54   55
Väinö Kuusi           Draf  D    -    20   6'5     222     57   50   120  32   24   24   56   57   58   57   57   72   33   62   62   56   68   26   57   54
Mikko Koistinen       Draf  D    -    19   6'2     199     57   50   120  28   27   25   55   55   57   57   61   86   40   50   51   56   59   26   55   54
Jami Pakkarinen       Draf  D    -    17   6'1     182     58   50   120  40   45   43   38   50   55   54   64   71   32   53   45   10   68   42   47   54
Yrjänä Uusitalo       Draf  D    -    17   5'11    192     58   50   120  31   43   36   53   55   47   52   60   71   26   64   40   12   80   36   51   53
Jouni Hirvonen        Draf  D    -    18   5'9     166     58   50   120  48   42   47   48   37   40   56   61   60   32   60   42   16   60   45   41   53
Jarkko Manninen       Draf  D    -    17   6'0     182     57   50   120  28   25   28   55   56   52   51   62   84   28   62   50   54   85   27   54   53
Kari Karila           Draf  D    -    18   5'11    167     58   50   120  46   34   31   56   53   43   57   62   64   25   55   36   15   78   37   50   52
Esko Makkonen         Draf  D    -    24   5'11    176     56   50   120  20   24   33   67   65   47   51   68   60   31   55   39   30   71   25   59   52
Hiski Hakkarainen     Draf  D    -    19   6'5     221     57   50   120  27   23   23   54   57   64   62   51   59   21   50   59   46   70   24   58   51
Joel Connell          Draf  D    -    22   6'1     204     50   50   120  36   36   35   38   38   49   36   25   10   36   36   53   62   76   35   41   43
Ahti Saarikoski       Draf  D    -    17   6'3     211     57   50   120  10   12   11   39   56   46   38   34   62   28   31   44   18   83   11   47   42
Aleksander Barkov     FLA   C    LW   26   6'3     213     58   50   120  80   81   83   78   82   78   85   88   76   90   63   80   78   82   81   79   79
Roope Hintz           TBL   C    LW   25   6'3     205     58   50   120  75   75   75   77   76   75   78   78   80   94   66   75   80   79   75   76   76
Mikael Granlund       CAL   C    LW   30   5'10    186     52   50   120  75   79   82   78   77   63   81   59   81   92   64   76   59   85   78   72   75
Kalle Kossila         UFA   C    LW   29   5'10    185     58   50   120  71   76   74   74   75   60   71   91   84   89   66   74   64   79   73   69   75
Erik Haula            LAK   C    LW   31   6'0     193     55   50   120  77   76   75   76   75   69   75   58   81   82   67   75   34   72   76   73   74
Rasmus Kupari         WPG   C    RW   22   6'1     183     52   50   120  78   78   81   69   70   67   81   76   89   81   50   57   78   77   79   68   73
Henrik Borgström      CBS   C    LW   24   6'3     185     56   50   120  77   78   77   74   74   70   80   77   80   78   50   68   77   79   77   72   73
Aimo Pellonpaa        MIN   C    LW   21   6'4     207     52   50   120  77   77   75   77   75   69   79   78   75   77   55   67   40   78   76   73   73
Miro Aaltonen         UFA   C    LW   28   6'0     176     56   50   120  72   71   77   74   76   70   75   77   75   77   55   60   77   67   73   73   72
Jesperi Kotkaniemi    OTT   C    LW   21   6'2     188     55   50   120  76   74   75   72   73   72   75   75   75   76   56   69   94   78   75   72   72
Aapeli Rasanen        MAN   C    RW   23   6'0     196     55   50   120  73   74   75   71   71   67   73   75   80   75   56   75   76   72   74   69   72
Joonas Kemppainen     UFA   C    LW   34   6'3     223     55   50   120  64   63   60   72   73   65   66   89   82   76   62   63   37   73   62   70   70
Joni Ikonen           GRD   C    LW   23   5'11    172     56   50   120  75   73   75   69   74   53   76   76   75   73   56   62   77   72   74   65   70
Aleksi Heponiemi      RFA   C    LW   23   5'10    147     52   50   120  72   77   76   71   74   53   74   71   83   75   53   62   71   79   75   66   70
Julius Nattinen       IOW   C    LW   25   6'2     206     56   50   120  55   54   78   65   73   72   60   62   89   77   62   72   77   84   62   70   69
Santeri Virtanen      MAN   C    LW   22   6'2     194     54   50   120  57   60   74   58   73   45   74   77   90   60   55   74   40   73   63   58   68
Henrik Nikkanen       PRO   C    RW   21   6'2     182     53   50   120  72   75   70   71   69   68   72   59   61   72   56   56   40   65   72   69   68
Eetu Luostarinen      CHA   C    LW   23   6'3     178     55   50   120  53   53   70   58   73   75   68   58   85   75   52   75   75   79   58   68   68
Julius Mattila        UFA   C    LW   24   5'11    169     53   50   120  52   52   75   57   73   52   73   78   92   70   49   61   46   74   59   60   67
Janne Kuokkanen       UFA   C    LW   23   6'1     188     55   50   120  54   58   73   56   74   66   65   73   75   72   54   67   73   71   61   65   67
Into Lehtoranta       BNG   C    LW   21   6'1     197     53   50   120  64   74   64   51   75   52   72   72   70   72   59   63   40   65   67   59   67
Anton Lundell         LAV   C    RW   20   6'0     165     52   50   120  74   71   72   62   71   62   71   60   72   62   64   50   40   57   72   65   67
Teemu Hartikainen     UFA   C    LW   31   6'1     214     54   50   120  65   57   63   71   69   66   69   49   70   65   51   72   42   85   61   68   66
Jerry Turkulainen     UTI   C    LW   23   5'7     147     56   50   120  54   55   73   64   71   40   69   74   92   75   51   58   76   77   60   58   66
Patrik Virta          UFA   C    RW   26   5'10    180     53   50   120  53   47   56   71   74   44   69   75   82   64   53   73   74   73   52   63   65
Teemu Lamsa           BAK   C    RW   26   6'3     200     59   50   120  49   49   70   67   62   67   67   70   84   43   47   67   70   78   56   65   64
Juuso Ikonen          UFA   C    LW   27   5'8     170     56   50   120  70   54   52   66   58   54   55   72   88   66   51   41   77   73   58   59   63
Juho Lammikko         UFA   C    RW   26   6'2     207     59   50   120  47   48   60   51   59   74   56   54   87   67   52   70   73   80   51   61   63
Sebastian Repo        UFA   C    RW   25   6'3     189     54   50   120  53   51   59   46   60   70   54   60   65   73   50   74   75   82   54   58   62
Lauri Korpikoski      UFA   C    RW   35   6'1     205     55   50   120  46   50   43   65   70   61   67   57   67   66   57   56   10   79   46   65   62
Petteri Holkeri       Draf  C    LW   18   6'5     225     53   50   120  60   59   55   49   50   49   61   64   71   49   68   65   14   68   58   49   61
Linus Nyman           SJB   C    RW   22   5'9     156     59   50   120  49   49   49   68   70   47   52   57   86   69   50   41   69   74   49   61   61
Vesa Pihlavisto       Juni  C    RW   21   6'0     173     53   50   120  49   58   52   47   42   44   64   67   89   61   64   51   22   97   53   44   60
Jesse Koskenkorva     Draf  C    RW   22   6'0     177     53   50   120  54   60   56   53   54   48   56   74   82   52   50   42   39   75   56   51   60
Jere Vilkuna          ONT   C    RW   21   6'2     215     53   50   120  58   54   51   45   48   46   62   70   81   61   45   56   40   69   54   46   60
