Name                  Team  Pos  Alt  Age  Height  Weight  POT  CON  GRE  SH   PL   ST   CH   PO   HI   SK   EN   PE   FA   LE   SR   FI   IN   OF   DF   OA
Ty Ronning            RFA   RW   LW   24   5'9     167     56   50   120  75   71   73   76   73   55   76   77   96   76   45   76   75   79   73   68   73
Ty Rattie             MAN   RW   LW   29   6'0     178     56   50   120  78   75   76   76   76   67   76   76   76   70   62   73   59   81   76   73   73
Travis Konecny        MIN   RW   C    25   5'10    184     58   50   120  77   77   78   74   78   57   78   63   72   72   70   77   80   77   77   69   73
Sasha Mutala          MON   RW   LW   20   6'1     185     51   50   120  78   78   80   75   77   73   80   81   76   82   48   58   77   74   78   75   73
Ryan Kujawinski       VAN   RW   C    27   6'2     205     55   50   120  74   73   75   75   75   71   75   75   74   76   57   72   90   82   74   73   73
Mark McNeill          TEX   RW   C    29   6'2     214     54   50   120  75   74   74   74   74   73   75   70   77   76   62   75   77   84   74   73   73
Kris Versteeg         UFA   RW   C    35   5'11    176     55   50   120  73   70   75   73   73   64   75   94   71   78   62   66   34   85   72   70   73
Gabriel Vilardi       MON   RW   C    22   6'3     201     58   50   120  77   79   78   72   72   72   78   78   78   70   55   70   80   82   78   72   73
Gabriel Gagne         MIN   RW   C    25   6'5     186     54   50   120  75   75   75   74   74   69   74   72   82   76   62   74   74   75   75   72   73
Cliff Pu              COL   RW   LW   23   6'2     191     56   50   120  76   72   75   71   71   73   76   71   85   75   55   76   76   77   74   71   73
Tyler Ennis           UFA   RW   LW   32   5'9     160     56   50   120  72   75   76   74   76   67   76   70   77   72   68   64   40   74   74   72   72
Spencer Watson        LAK   RW   LW   26   5'10    170     56   50   120  73   73   76   75   74   55   75   76   80   77   55   78   77   79   74   68   72
Seth Griffith         UFA   RW   C    29   5'9     190     57   50   120  71   71   77   72   76   56   75   66   80   78   64   77   59   79   73   68   72
Robert Thomas         CHI   RW   C    22   6'0     188     52   50   120  79   79   71   71   73   70   72   72   88   70   51   73   73   73   76   71   72
Nicholas Baptiste     BUF   RW   C    26   6'1     205     54   50   120  71   75   74   76   74   67   75   75   76   61   64   74   75   85   73   72   72
Nathan Bastian        ANA   RW   C    24   6'4     205     55   50   120  72   72   72   75   74   72   75   75   75   77   51   76   76   71   72   73   72
Joshua Anderson       CBS   RW   LW   27   6'3     221     54   50   120  66   72   71   74   74   75   76   75   66   75   64   73   74   81   69   74   72
Graeme Clarke         TBL   RW   C    21   5'11    172     51   50   120  81   77   77   74   73   58   83   79   82   67   55   63   75   86   78   68   72
Danil Antropov        CHI   RW   LW   21   6'1     189     54   50   120  75   76   75   71   71   67   74   75   78   77   49   73   75   77   75   69   72
Colton Sissons        MIL   RW   C    28   6'1     200     55   50   120  63   63   75   72   76   74   75   71   79   77   65   75   76   79   67   74   72
Boris Katchouk        OTT   RW   LW   23   6'1     192     55   50   120  77   73   75   72   72   67   76   75   70   70   63   73   88   71   75   70   72
Alexandre Grenier     PHI   RW   LW   30   6'5     200     56   50   120  65   67   76   76   69   78   74   56   75   77   71   74   52   81   69   74   72
Tom Wilson            WAS   RW   LW   28   6'4     218     59   50   120  74   71   73   73   73   77   72   73   61   71   62   70   99   79   72   74   71
Ryan Gropp            RFA   RW   LW   25   6'2     190     54   50   120  70   71   71   73   74   74   74   74   78   65   54   74   76   77   70   73   71
Robby Fabbri          BUF   RW   C    26   5'10    180     58   50   120  77   79   79   73   73   60   80   58   75   72   57   64   62   84   78   68   71
Phillip Di Giuseppe   CAR   RW   LW   28   6'0     200     54   50   120  70   64   74   70   74   72   74   70   78   65   65   74   58   79   69   72   71
Matt Read             UFA   RW   LW   35   5'10    185     55   50   120  69   65   67   73   73   71   75   71   88   65   68   68   66   77   67   72   71
Logan Shaw            PHI   RW   C    29   6'3     208     59   50   120  67   58   70   70   70   85   70   75   75   67   69   70   66   85   65   75   71
Josh Jooris           UFA   RW   C    31   6'1     198     55   50   120  58   52   66   72   75   70   73   99   72   76   62   75   48   78   58   72   71
Eric Fehr             UFA   RW   C    36   6'4     212     55   50   120  70   63   73   73   73   67   74   67   79   76   61   75   32   85   68   71   71
Devin Setoguchi       UFA   RW   LW   35   6'0     205     51   50   120  73   67   75   74   69   68   78   83   82   58   60   65   35   73   71   70   71
Colton Sceviour       UFA   RW   LW   33   6'0     195     55   50   120  61   63   71   72   74   72   73   80   77   70   63   72   39   78   65   72   71
Cédric Paquette       UFA   RW   C    28   6'1     199     54   50   120  67   65   70   73   72   74   73   74   63   68   68   74   75   85   67   73   71
Andrew Coxhead        CHW   RW   C    22   6'3     193     54   50   120  74   71   73   70   70   70   76   73   85   63   50   66   75   45   72   70   71
Andrew Cogliano       UFA   RW   LW   34   5'10    184     55   50   120  71   67   75   75   75   65   76   66   86   59   63   72   28   79   71   71   71
Riley Nash            UFA   RW   C    32   6'1     200     55   50   120  66   62   75   74   75   67   73   61   77   75   59   75   26   82   67   72   70
Matt Calvert          UFA   RW   LW   32   5'11    188     55   50   120  67   63   67   72   75   72   74   66   71   61   69   74   55   75   65   73   70
Mathieu Joseph        BNG   RW   LW   25   6'1     173     55   50   120  73   76   75   57   54   65   73   74   79   74   58   75   76   84   74   58   70
Landon Ferraro        UFA   RW   C    30   6'0     186     55   50   120  59   52   75   77   73   69   75   80   73   62   67   74   36   72   62   73   70
Jayce Hawryluk        UFA   RW   C    26   5'11    186     58   50   120  58   61   78   77   75   55   74   62   74   75   60   75   74   79   65   69   70
Jamie McGinn          UFA   RW   LW   33   6'1     205     55   50   120  70   61   73   73   72   75   75   57   78   58   64   74   55   77   68   73   70
Dylan Sadowy          UFA   RW   LW   26   6'1     205     59   50   120  68   69   70   70   70   62   70   68   81   68   59   70   70   81   69   67   70
Carsen Twarynski      LHV   RW   D    24   6'2     198     55   50   120  72   72   71   61   69   63   74   73   77   75   51   75   74   70   71   64   70
Cal Clutterbuck       COL   RW   LW   34   5'11    218     59   50   120  56   51   68   75   78   82   78   68   62   65   71   76   43   77   58   78   70
Arthur Ford           WIL   RW   LW   22   5'11    178     53   50   120  74   72   73   74   73   52   73   71   74   72   53   73   40   67   73   66   70
Torrey Mitchell       UFA   RW   C    37   5'11    191     55   50   120  65   54   69   75   75   66   75   57   61   78   68   68   44   85   62   72   69
Teddy Purcell         UFA   RW   LW   36   6'3     203     56   50   120  73   74   76   66   65   61   76   52   82   61   62   65   48   85   74   64   69
Justin Auger          UFA   RW   LW   27   6'7     229     59   50   120  63   66   69   70   70   73   70   68   69   71   57   70   70   84   66   71   69
Josh Williams         TOR   RW   LW   21   6'2     183     54   50   120  72   73   74   71   74   76   72   74   70   74   48   45   75   77   73   73   69
Dylan Holloway        MIL   RW   C    20   6'0     183     52   50   120  75   74   72   70   72   64   68   60   87   64   67   47   40   70   73   68   69
David Levin           RKF   RW   LW   22   5'10    180     51   50   120  76   70   71   61   63   50   71   71   85   69   59   71   70   77   72   58   69
Corban Knight         UFA   RW   C    31   6'2     195     59   50   120  60   59   59   70   70   66   70   84   70   77   63   70   27   74   59   68   69
Chris Stewart         UFA   RW   LW   34   6'2     231     54   50   120  73   64   74   74   68   73   72   61   70   57   62   74   61   74   70   71   69
Brock Mcginn          UFA   RW   LW   28   6'0     185     55   50   120  62   47   77   69   73   68   68   72   73   63   68   75   76   75   62   70   69
Brandon Tanev         UFA   RW   LW   30   6'0     180     55   50   120  54   54   75   73   75   74   75   70   75   53   59   75   48   75   61   74   69
Beck Malenstyn        HER   RW   LW   24   6'2     198     59   50   120  70   68   70   70   70   73   69   71   74   66   48   70   76   79   69   71   69
Alex Chiasson         UFA   RW   C    31   6'3     208     55   50   120  63   64   73   74   74   76   72   45   78   64   61   75   45   85   66   74   69
Zack Kassian          LHV   RW   LW   31   6'3     217     59   50   120  69   54   61   70   70   79   70   74   58   61   61   70   69   84   61   73   68
Zach Nastasiuk        UFA   RW   C    27   6'2     200     59   50   120  67   63   64   70   70   68   67   60   82   57   64   70   71   78   64   69   68
Tyson Baillie         BNG   RW   C    26   6'0     188     53   50   120  75   73   73   57   73   57   73   73   70   57   54   73   75   84   73   62   68
Matt Luff             UFA   RW   LW   24   6'3     188     53   50   120  70   74   74   70   59   64   48   61   78   74   56   73   72   71   72   64   68
Graham Knott          BEL   RW   LW   25   6'3     191     54   50   120  57   52   57   74   74   75   73   72   70   71   55   74   74   85   55   74   68
Garrett Pilon         HER   RW   C    24   6'0     188     53   50   120  52   52   66   67   71   66   71   72   85   73   52   74   73   85   56   68   68
Elliot Desnoyers      Juni  RW   C    20   5'10    183     53   50   120  72   71   70   72   72   51   71   71   71   71   57   61   49   58   71   65   68
Steve Bernier         UFA   RW   LW   37   6'3     220     55   50   120  60   54   59   75   74   72   74   44   75   58   60   75   50   83   57   73   67
Nicolas Roy           OTT   RW   C    25   6'4     208     55   50   120  53   72   55   57   60   76   58   73   83   68   58   70   77   83   60   64   67
Nathan Legare         CHA   RW   LW   21   6'0     196     53   50   120  74   74   72   66   67   64   72   73   73   68   45   47   40   93   73   65   67
Matt Frattin          UFA   RW   LW   34   6'0     205     55   50   120  65   60   56   73   70   65   78   54   81   58   63   70   38   82   60   69   67
Justin Fontaine       UFA   RW   LW   34   5'10    175     53   50   120  61   64   73   72   71   62   75   61   79   49   62   61   27   79   66   68   67
Justin Almeida        DAL   RW   LW   23   5'10    163     53   50   120  70   73   73   67   66   52   73   76   64   50   52   66   40   83   72   61   67
Evan Rodrigues        UFA   RW   C    28   5'11    192     52   50   120  58   65   71   57   70   53   70   71   82   63   64   73   74   79   64   60   67
Conner Bleackley      SAR   RW   C    26   6'0     192     59   50   120  71   71   64   70   62   63   61   80   79   56   52   55   71   84   68   65   67
Christian Thomas      UFA   RW   LW   29   5'9     176     51   50   120  68   62   73   65   66   58   70   74   82   58   55   61   47   75   67   63   67
Charles Beaudoin      LAV   RW   LW   20   6'0     168     53   50   120  67   72   74   51   59   65   70   73   87   56   64   49   40   81   71   58   67
Carter Rowney         UFA   RW   C    32   6'2     200     59   50   120  55   50   58   70   68   73   70   66   76   72   64   67   33   75   54   70   67
Ben Sexton            UFA   RW   C    30   5'11    196     59   50   120  52   58   68   65   68   63   70   81   62   64   65   68   26   79   59   65   67
Adam Cracknell        UFA   RW   C    36   6'2     210     59   50   120  62   51   53   68   68   70   66   72   75   65   61   68   19   74   55   68   67
Zach Boychuk          UFA   RW   LW   32   5'10    185     53   50   120  64   64   69   68   61   60   75   58   77   67   52   59   38   85   65   63   66
Rico Calder           HAR   RW   -    21   6'2     185     55   50   120  54   72   54   51   69   64   64   60   91   65   59   63   40   58   60   61   66
Nicolas Deslauriers   UFA   RW   LW   31   6'1     215     59   50   120  54   47   58   70   67   75   70   76   65   61   62   70   30   73   53   70   66
Michael Latta         UFA   RW   C    30   6'0     207     59   50   120  53   56   55   74   73   67   71   68   52   80   60   62   64   72   54   71   66
Matt Halischuk        UFA   RW   LW   33   5'11    180     55   50   120  62   54   58   73   75   66   76   47   80   59   64   60   33   79   58   71   66
Kyle Baun             UFA   RW   LW   29   6'2     209     59   50   120  60   67   61   68   68   71   70   63   62   46   58   67   71   74   62   69   66
Jean-Christophe Beau  UFA   RW   C    25   6'1     185     55   50   120  53   57   72   57   67   66   59   70   79   72   56   61   76   81   60   63   66
Jason Akeson          UFA   RW   LW   31   5'10    190     53   50   120  60   69   67   63   59   58   70   81   78   55   54   58   26   85   65   60   66
AJ Greer              CHA   RW   LW   25   6'3     204     54   50   120  60   42   72   63   65   65   65   65   68   75   60   74   76   83   58   64   66
Tyler Randell         UFA   RW   LW   30   6'1     198     59   50   120  53   45   65   70   70   68   68   70   56   56   63   70   55   73   54   69   65
Taylor Beck           UFA   RW   LW   30   6'2     203     54   50   120  64   65   68   71   61   70   68   37   77   55   61   66   27   85   65   67   65
Simon Rivard          LAV   RW   LW   22   6'4     234     53   50   120  59   63   63   58   63   54   63   63   76   63   66   68   40   62   61   58   65
Ryan Garbutt          UFA   RW   LW   36   6'0     195     59   50   120  54   45   50   70   70   77   70   51   57   73   67   70   61   79   49   72   65
Patrick Bajkov        BRG   RW   LW   24   6'0     175     59   50   120  48   50   73   50   74   63   67   51   80   69   51   70   68   78   57   62   65
Nicholas Henry        COE   RW   LW   22   5'11    191     56   50   120  59   57   76   58   69   54   65   59   79   76   50   60   76   75   64   60   65
Maxime Fortier        UFA   RW   C    24   5'10    182     56   50   120  52   58   74   41   71   37   75   82   87   53   58   72   22   72   61   49   65
Kevin Hancock         UFA   RW   LW   24   5'11    182     53   50   120  52   53   52   70   55   50   73   70   88   72   54   69   72   73   52   58   65
Édouard St-Laurent    MIL   RW   LW   22   6'0     169     53   50   120  67   75   68   60   63   57   60   63   78   63   50   59   62   54   70   60   65
Cole Ully             UFA   RW   LW   27   6'0     170     51   50   120  55   54   53   55   71   64   70   68   87   72   58   58   61   79   54   63   65
Cole Bardreau         UFA   RW   C    28   5'10    185     59   50   120  56   50   49   58   57   53   70   91   72   69   58   70   64   78   51   56   65
Brett Bulmer          UFA   RW   LW   30   6'4     212     59   50   120  53   53   63   70   68   73   67   62   56   56   62   70   67   82   56   70   65
Wade Murphy           SPR   RW   LW   28   5'11    183     59   50   120  48   49   70   52   70   49   69   65   81   61   55   64   70   72   55   57   64
Ty Lewis              SYR   RW   LW   23   5'11    177     53   50   120  50   52   69   55   61   51   69   65   77   72   50   73   75   72   57   55   64
Scott Kosmachuk       UFA   RW   LW   28   6'0     192     59   50   120  49   49   50   65   66   64   56   74   76   63   56   70   70   76   49   65   64
Lane Zablocki         GRD   RW   C    23   6'0     190     59   50   120  64   58   62   52   71   63   63   50   60   68   52   70   75   79   61   62   64
Givani Smith          UFA   RW   LW   24   6'2     204     59   50   120  47   58   67   70   63   64   52   64   58   69   51   70   70   79   57   65   64
Derek Dorsett         UFA   RW   LW   35   6'0     192     59   50   120  45   39   47   70   67   77   70   75   43   58   67   77   80   77   43   71   64
Connor Roberts        TEX   RW   C    22   6'4     210     54   50   120  61   40   73   55   55   72   55   70   85   74   53   47   73   73   58   60   64
Colt Conrad           UFA   RW   C    25   5'9     175     53   50   120  49   52   62   55   73   50   71   83   81   72   50   51   74   73   54   59   64
Brody Sutter          UFA   RW   C    30   6'5     203     59   50   120  52   49   48   71   72   61   70   59   78   62   56   61   48   83   49   68   64
Ryan White            UFA   RW   C    34   6'0     200     59   50   120  45   43   39   80   63   77   70   56   39   76   65   74   65   73   42   73   63
Nicholas Caamano      MAN   RW   LW   23   6'2     195     59   50   120  61   46   64   50   51   66   51   50   78   75   54   70   75   85   57   55   63
Kyle Olson            STO   RW   C    23   5'11    170     53   50   120  52   48   67   53   71   49   60   73   79   73   46   53   75   75   55   57   63
Kerby Rychel          UFA   RW   LW   27   6'1     207     54   50   120  51   71   61   71   50   43   59   50   73   59   62   74   75   77   61   54   63
Hunter Smith          UFA   RW   LW   26   6'7     231     59   50   120  41   40   70   60   70   57   70   64   66   56   60   70   71   85   50   62   63
Chase Lang            UFA   RW   C    25   6'1     191     59   50   120  50   66   70   58   55   63   52   45   74   67   55   70   76   85   62   58   63
Brady Brassart        UFA   RW   C    28   6'1     208     59   50   120  58   57   57   59   58   57   54   87   68   58   59   57   48   82   57   58   63
Zach Fischer          UFA   RW   LW   24   6'2     205     59   50   120  50   49   62   56   57   60   70   62   65   65   50   69   68   73   53   57   62
Matt Schmalz          UFA   RW   C    26   6'6     210     59   50   120  49   74   50   50   66   72   47   40   78   73   48   54   70   84   57   62   62
Matt Buckles          COE   RW   C    26   6'2     225     59   50   120  55   49   58   53   64   69   70   64   61   59   57   55   70   73   54   62   62
Liam Hawel            TEX   RW   C    23   6'5     179     59   50   120  46   47   59   67   52   68   51   51   77   75   52   63   68   71   50   62   62
Jonathon Martin       UFA   RW   C    26   6'2     215     59   50   120  49   49   49   68   68   68   51   54   72   67   58   60   71   79   49   68   62
Evan Campbell         UFA   RW   LW   29   6'1     205     59   50   120  59   49   51   64   58   63   63   40   77   65   53   60   59   85   53   61   62
Austin Carroll        UFA   RW   LW   28   6'3     212     59   50   120  67   49   70   49   70   63   59   43   61   59   54   70   68   85   62   60   62
Antoine Waked         UFA   RW   LW   25   6'1     193     59   50   120  40   54   50   53   52   59   70   59   72   62   61   70   70   76   48   54   62
Zack MacEwen          UFA   RW   C    25   6'3     205     59   50   120  48   50   56   46   52   69   46   64   68   69   54   70   70   76   51   55   61
Matt Gallone          Draf  RW   LW   20   6'5     209     55   50   120  49   47   49   59   60   59   63   56   82   32   67   67   20   72   48   59   61
MacKenzie Entwistle   LHV   RW   C    22   6'3     175     55   50   120  40   51   46   49   53   66   56   67   78   65   54   67   65   78   45   56   61
Jason Ciccarelli      Draf  RW   LW   18   6'3     197     53   50   120  63   59   58   50   51   44   64   62   89   25   69   67   13   60   60   48   61
Branden Troock        UFA   RW   LW   28   6'2     220     59   50   120  52   50   49   56   54   54   57   87   70   53   52   55   36   74   50   54   61
Alexandre Alain       ROC   RW   C    25   6'0     173     59   50   120  49   58   49   65   64   63   44   51   82   62   54   54   71   72   52   64   61
Ryan Bowen            Draf  RW   C    23   6'2     170     59   50   120  49   55   53   54   54   53   55   61   81   60   51   48   44   72   52   53   60
Marcus Vela           UFA   RW   C    25   6'2     200     59   50   120  49   49   53   57   54   63   52   61   70   65   50   60   70   76   50   58   60
Justin Hickman        UFA   RW   C    28   6'3     224     59   50   120  52   55   58   58   54   64   56   49   55   70   52   60   62   79   55   58   60
Christophe Lalancett  UFA   RW   LW   27   6'0     168     59   50   120  59   55   63   42   46   53   51   70   78   48   50   58   70   81   59   47   60
Riley Sutter          Juni  RW   LW   22   6'3     205     54   50   120  54   49   50   56   50   49   56   67   80   55   50   50   42   79   51   51   59
Olivier Bouchard      BEL   RW   LW   20   6'2     194     54   50   120  65   59   50   40   60   73   42   55   40   46   67   70   44   57   58   57   59
Olivier Archambault   UFA   RW   LW   29   5'11    177     53   50   120  58   54   60   49   49   41   64   57   68   53   55   58   26   81   57   46   59
Mason Mitchell        UFA   RW   LW   27   6'2     203     59   50   120  47   47   60   50   63   67   57   49   45   68   51   62   70   70   51   60   59
Jesse Gabrielle       PRO   RW   LW   24   5'11    204     59   50   120  49   49   60   52   44   49   43   64   74   60   53   70   68   84   52   48   59
Jackson Houck         UFA   RW   LW   27   6'0     192     59   50   120  50   49   54   57   54   63   56   41   71   57   57   49   52   79   51   58   59
Finn Evans            Juni  RW   LW   22   6'4     175     59   50   120  53   57   48   53   58   50   56   76   65   55   50   48   38   77   52   53   59
Corey Andonovski      Draf  RW   C    23   6'0     192     59   50   120  52   55   56   54   53   56   53   52   70   57   52   48   35   78   54   54   59
Alexis Lafrenière     Juni  RW   LW   20   6'2     195     53   50   120  61   58   68   46   48   39   71   52   75   57   50   42   55   78   62   44   59
Alex Villeneuve       Juni  RW   LW   18   6'3     204     51   50   120  70   55   55   45   46   41   64   59   75   37   66   59   21   86   60   44   59
Patrick Goulet        Draf  RW   C    19   5'11    169     53   50   120  57   55   52   41   48   39   64   78   68   33   68   45   13   72   54   42   58
Jason Brashear        Juni  RW   LW   19   6'4     208     54   50   120  60   57   57   41   45   64   45   65   55   29   62   73   40   90   58   50   58
Thierry Lelièvre      Draf  RW   LW   18   6'3     221     55   50   120  36   25   31   61   58   60   58   59   88   33   60   62   14   66   30   59   57
Pierre-Luc Letournea  UFA   RW   LW   36   6'1     214     50   50   120  33   29   33   66   54   74   49   62   45   57   58   81   48   85   31   64   57
Mark Bowen            SDG   RW   LW   21   6'2     202     52   50   120  45   51   52   40   51   52   52   60   81   35   56   61   24   77   49   47   57
Kyle Platzer          UFA   RW   C    27   6'0     181     53   50   120  47   48   49   47   49   45   56   47   88   53   57   49   24   83   48   47   57
Kent Spratt           GRD   RW   LW   21   6'1     191     53   50   120  52   54   53   52   52   47   51   44   76   41   66   58   23   87   53   50   57
Antoine Demontigny    Draf  RW   LW   22   5'11    193     53   50   120  53   53   53   52   52   36   53   58   76   34   68   45   18   65   53   46   57
Anthony DeLuca        UFA   RW   LW   27   5'9     198     51   50   120  53   50   64   54   59   40   61   31   76   55   51   53   72   82   55   51   57
Michael Joly          UFA   RW   LW   26   5'11    175     51   50   120  59   53   58   48   44   39   57   43   74   52   57   49   33   79   56   43   56
Jeremy Niedermayer    Draf  RW   LW   19   5'10    159     52   50   120  53   77   60   41   39   41   64   48   62   34   65   47   10   83   63   40   56
Jack Studnicka        PRO   RW   C    23   6'1     171     52   50   120  42   44   51   46   49   56   45   46   80   53   51   64   64   74   45   50   56
Derek Mathers         UFA   RW   D    28   6'3     226     50   50   120  33   33   39   63   46   75   53   61   45   50   58   72   58   81   35   61   56
Burke Bateman         Draf  RW   LW   22   5'11    163     53   50   120  51   45   57   37   30   38   64   77   86   36   61   38   14   75   51   35   56
Brad Knott            Juni  RW   C    19   6'3     198     50   50   120  48   56   56   51   52   66   53   48   15   39   54   83   73   78   53   56   56
Trey Fix-Wolansky     Draf  RW   LW   22   5'8     165     53   50   120  58   56   61   44   39   39   55   63   67   50   48   31   26   78   58   40   55
Peter Reynolds        Juni  RW   -    19   5'9     165     51   50   120  46   61   69   35   43   26   67   71   78   29   57   24   19   77   58   34   55
Nikos Pomichter       Draf  RW   -    17   6'4     218     53   50   120  59   54   53   31   35   37   55   54   80   33   55   62   14   86   55   34   55
Mattias Fortier       Draf  RW   LW   18   6'6     240     55   50   120  37   35   37   52   45   53   62   58   83   33   58   52   18   90   36   50   55
Kyle Ranford          Draf  RW   C    17   6'6     250     53   50   120  58   54   60   38   32   29   55   59   83   21   60   60   10   76   57   33   55
Joshua Roy            Juni  RW   -    18   6'0     170     53   50   120  46   48   53   36   35   45   55   71   72   35   52   61   13   57   49   38   55
Henry Ferraro         Juni  RW   C    20   5'11    165     51   50   120  65   48   61   34   41   34   61   46   88   46   55   39   20   61   58   36   55
Denny Robinzine       Draf  RW   LW   18   6'4     218     53   50   120  56   50   48   39   42   36   60   54   74   39   56   51   14   81   51   39   55
Dany Lavergne         Draf  RW   LW   18   6'5     237     53   50   120  56   35   43   46   33   34   62   63   91   30   54   59   14   91   44   37   55
Daniel Noonan         Draf  RW   C    20   6'1     200     54   50   120  60   58   57   48   49   57   48   39   43   27   65   61   44   59   58   51   55
Cédric Dessureault    Draf  RW   LW   21   5'8     179     51   50   120  60   40   55   39   31   33   58   67   80   38   60   44   20   78   51   34   55
Burke Reynolds        WIL   RW   C    22   6'2     209     51   50   120  57   47   43   51   40   40   50   42   88   50   54   55   40   94   49   43   55
Alex Lemieux          GRD   RW   -    20   6'2     215     51   50   120  61   40   44   40   53   48   45   51   84   47   53   50   40   62   48   47   55
Pat Jovanovski        Draf  RW   C    17   6'4     230     55   50   120  35   39   42   47   49   52   55   54   80   24   61   58   16   92   38   49   54
Lyle Sutter           Draf  RW   C    22   6'2     220     53   50   120  62   34   48   44   41   42   53   50   63   33   63   61   20   90   48   42   54
Kohen Olischefski     Draf  RW   LW   24   6'1     165     53   50   120  46   52   51   41   43   37   54   53   82   48   52   38   31   77   49   40   54
Henry Nolan           Draf  RW   C    18   6'4     228     55   50   120  48   40   49   50   38   41   63   65   53   35   54   63   25   69   45   43   54
Derek Winter          Draf  RW   LW   20   5'11    201     52   50   120  47   51   51   42   31   36   56   56   88   40   54   41   14   57   49   36   54
